,type_avion,consommation_carburant
0,a0000,0.8331977709972911
2,B738,0.6957717126277276
3,B738,0.6946697475749017
7,A319,0.6417633803963013
8,A319,0.8593194548788834
9,A319,0.6029465515703972
10,A319,0.9138873345233582
11,A319,0.7781100010305305
12,A319,0.5711545967138766
15,A320,0.5560987892533703
16,A320,0.5667825348607599
17,A320,0.7782017197665144
18,A320,0.7920677273958409
19,A320,0.48510311928790784
20,A320,0.7474894724414745
21,A320,0.5773960888409975
22,A320,0.7458917627492961
23,A321,2.732515793206719
24,A321,0.6149878986611802
25,A321,0.8555151090587901
26,A321,0.6716548689814357
27,A321,0.7693541174813655
28,A321,0.7326535913231705
29,A321,2.7325157932067192
30,A321,0.9078820488090005
31,A321,0.7374099342725934
32,A321,0.8301766684387577
33,A321,0.7603849106717041
34,A321,0.8472948137794695
35,A319,0.7040209095395402
36,A319,2.3323024442852565
37,A319,0.8877419210017887
38,A319,0.7471762450690849
39,A319,0.627787786939885
40,A319,0.588852580640751
41,A319,0.7406788411507993
42,A319,0.5917487329957941
43,A319,0.6028522172459237
44,A319,0.53972968517209
45,A319,0.726926153757845
46,A319,0.6289688928070193
47,A319,0.6345082848880181
48,A321,0.7171607017699344
49,A321,0.7119675846156815
50,A321,1.189349266426264
51,A321,0.6660402779824703
52,A321,0.9125861743958417
53,A321,0.6963072816871417
63,A320,0.7745962961008057
64,A320,0.558505676542514
65,A320,0.714029962215247
66,A320,0.6696626988266828
67,A320,0.721904456645772
68,A320,0.7229626113967014
69,A320,0.5804204033843359
73,A319,0.7325025055771317
74,A319,0.5509602989468078
75,A319,1.054058856332909
76,A319,0.7394185795924713
79,B752,1.085491656665721
82,A319,0.755833682561737
83,A319,0.6196664065664699
84,A319,0.7349890737564582
85,A319,0.9737531281976246
86,A319,0.6036722873076951
87,A319,0.8390651881472485
88,A319,0.6436524884107928
89,A319,0.6432518882820711
90,A319,0.8337565899833767
91,A319,0.7446957406059064
92,A319,0.638322911853165
97,E190,0.49450721333080827
98,E190,0.47219809341930535
99,E190,0.5742765575599256
100,E190,0.5870335699883056
103,B738,0.7381201563641181
104,B738,0.9361573045412741
105,B738,0.690921992862518
