,type_avion,age_avion,nombre_passagers,consommation_carburant
0,B738,2012.0,,0.6729782401415765
12,A319,,,0.7812593043488731
13,A319,,,0.9579845345271988
14,A319,,,0.8147138012412657
15,A319,,,1.0603610652985027
16,A319,,,0.9332660482781896
17,A319,,,0.7979366505760096
18,A319,,,0.5551462717933254
19,A319,,,0.4886157662877571
22,A320,,,0.718617203597077
23,A320,,,0.8240384610555276
24,A320,2001.0,,0.7007723455385598
25,A320,2006.0,,0.7544541299232772
26,A320,2006.0,,0.6572978650984491
29,A321,1995.0,,0.9500244764748639
30,A321,1995.0,,0.7510079762511294
31,A321,1995.0,,1.0602178468795624
32,A321,1995.0,,0.8295495050305823
33,A321,1995.0,,0.953590936722375
34,A319,2000.0,,0.797891156895658
35,A319,2000.0,,0.7382412633633376
36,A319,2000.0,,0.7469581465191129
37,A319,2001.0,,0.7814528871339979
38,A319,2001.0,,0.48332516790991564
39,A319,2001.0,,0.8755947306198724
42,A321,1999.0,,0.7996763464390837
43,A321,2001.0,,0.7843941489298044
44,A321,2008.0,,0.8927653597452394
45,A321,2008.0,,0.9156174137863028
46,A321,2008.0,200.0,0.9040376342261742
47,A321,2008.0,200.0,0.7453463377850915
48,A321,2008.0,200.0,1.0209818258190746
64,E190,2007.0,,0.7827606917975942
65,E190,2007.0,,0.585333217861745
66,E190,2007.0,,0.6106515900304641
67,E190,,,0.44234484755754344
68,A320,2011.0,,0.7110071012848399
69,A320,2011.0,,0.7553734416069599
70,A320,2011.0,,0.6944125367427895
71,A320,2011.0,,0.7843399371650575
72,A320,2011.0,,0.6664157859405013
73,A320,2011.0,,0.7079605380724648
74,A320,2012.0,,0.6680698433159133
75,A320,2012.0,,0.7572087600845012
77,A319,,,0.8806879905929594
78,A319,,,0.9290739489746292
79,A319,,,0.6982768376655779
80,A319,1997.0,138.0,0.8433876047391851
81,A319,1997.0,138.0,0.8406349747269684
82,A320,2009.0,168.0,0.8773293270759025
83,A320,2010.0,168.0,0.5785129755829661
84,B752,1998.0,178.0,1.1808788616865629
85,B752,1998.0,178.0,1.3692335204851012
87,A320,2002.0,,0.4791827190821582
88,A320,2008.0,,0.7228438300386218
89,A320,2014.0,162.0,0.69083810352849
90,A320,2015.0,,0.5520376705177202
91,A320,2015.0,,0.589057248243757
92,A320,,,0.7626315811981395
93,A320,,,0.6497514115367163
94,A320,2015.0,,0.7791295944223466
95,A320,2015.0,,0.6712354428664128
96,A319,,,0.7616540228730718
97,A319,,,0.7539432284345903
98,A319,,,0.8356644921110793
99,A319,,,0.7493503056101954
100,A319,,,0.6925848193393858
101,A319,,,0.8149362755326914
102,A320,,,0.6695850763580365
103,A320,,,0.7469929520100563
104,A319,,,0.7837310217719913
105,A319,,,0.6341297396960746
106,A319,,,0.7203150396761137
107,A319,2010.0,100.0,0.6136309787823889
108,E190,,,0.6131132643169236
109,E190,,,0.5596526077631492
110,A320,2012.0,180.0,0.8638989225418671
111,A320,2012.0,180.0,0.8721166649920946
112,B738,2005.0,,0.9164374766812615
113,B738,2005.0,,1.030606271961706
114,B738,2007.0,189.0,1.0184998515097015
115,B738,2007.0,189.0,0.7880138045889353
116,B738,2008.0,189.0,0.732592517889508
117,B738,2008.0,189.0,0.6666265635894332
118,B738,2010.0,189.0,0.6481159881601124
119,B738,2010.0,189.0,0.7262325076445824
120,B738,2018.0,189.0,1.220414612025261
121,B738,2018.0,189.0,1.0155872274433673
