,type_avion,emission_co2,emission_h2o,emission_sox,emission_nox,emission_co,emission_hc
0,A320,1622.235313433807,633.645422522573,0.43273345928370854,5.027555081388134,4.770272657570824,0.5099246833502036
7,A319,2450.0543588990895,956.9916994112033,0.6535553069149682,9.919984450552349,3.0531769622601646,0.11078331901256507
8,A319,1856.0102455531303,724.95795555108,0.49509323793732257,5.533565367434904,2.9193269327246645,0.07695780297986578
9,A319,2135.445781602907,834.1055291748413,0.5696330443145257,7.985260667429691,3.1236181604248,0.10666278556318616
10,A319,2643.261678045446,1032.45851508285,0.7050936200565807,12.336260263242421,3.7707299119744655,0.17299776441220627
11,A319,1739.9389660859713,679.6204916753715,0.46413106748561944,4.964786174016637,3.954328129634751,0.16069399929673492
12,A319,2284.7258961475427,892.4143703593134,0.6094537163429457,8.857319084439384,2.8469338461954536,0.090146493469319
13,A319,2489.4775769157486,972.3904158800804,0.6640715035278595,10.536054324048038,3.416972963593412,0.13886186524088748
14,A319,2285.796952245706,892.8327250753322,0.6097394220026651,8.767866007715336,3.183444699909333,0.113845997658839
15,A319,2661.830250577617,1039.7114030519108,0.7100468118403291,12.134122268403688,3.462145655546735,0.14962488749210082
18,A321,2875.4565252668776,1123.1538666491772,0.7670319089311453,17.455799346413432,2.678487480617784,0.29179430160881475
19,A321,2660.0475369706537,1039.0150747773582,0.709571270579659,14.37526087502767,2.388010514314924,0.25416752058830716
20,A321,2971.049342617216,1160.4924393201586,0.7925314219747416,17.819921084690776,2.3921795539742496,0.26026241503223324
21,A321,2907.269893112861,1135.5801741914324,0.7755181677404902,17.7304212883014,2.7053847100644957,0.3017525791881273
22,A321,2338.163773513249,913.2872154402338,0.6237083422518668,9.327637736470521,1.3509754936313145,0.11205466671259202
23,A321,2797.8067596885107,1092.8238534191382,0.7463187291642897,15.679094089597351,2.236582544157516,0.23504371239428762
30,E190,1783.755156456241,696.73510398259,0.4758190954027445,6.790634838237727,4.079163135354906,0.3212063144039353
31,E190,2163.9983055379403,845.2581504641673,0.5772494686096761,9.376179329266886,2.722997579951625,0.17529577884092917
32,E190,1758.602090107189,686.9103114740684,0.46910948100668115,7.066797618134282,5.618756751309508,0.51277528140828
33,E190,1827.3027928877643,713.7448190701648,0.48743548619425914,7.1626755332864285,3.97516467453091,0.31176012234602446
34,E190,2564.2031941349956,1001.5782562038878,0.6840046627733873,12.35243275174632,3.156934354648509,0.24772711056709984
35,A320,2246.4497348574982,877.4636944664093,0.5992434986599866,10.374702820723224,2.293793637956085,0.2025292563494826
36,A320,1670.330054458458,652.4312375306139,0.4455627963623701,5.312556757888194,2.7303498996785476,0.23250231409370153
37,A320,2257.8950709406104,881.9342449212295,0.6022965575071801,10.359215214145722,2.984101831589592,0.29111120567961724
39,A319,2363.0289392882264,922.9995539296659,0.6303411587812356,10.515303937636594,4.6749389284847105,0.23180464880697169
40,A319,2988.075754166535,1167.142958915477,0.7970732402349602,14.599574041175945,2.5319517385425714,0.0918198656050907
41,A320,1844.589484777168,720.4970042159154,0.4920467345864784,6.480068021361024,3.4122087094330946,0.3319428664426998
42,A320,2366.216367027076,924.2445638117829,0.631191409432437,12.77069494716106,4.389285048999513,0.49372376355679776
43,A320,1715.209178800106,669.9610320495805,0.4575343633509328,5.714875120349453,2.9892779643795317,0.2694255867494694
46,E190,1877.5797386947806,733.383003681987,0.5008469293437966,7.230758970195483,3.062783277865165,0.2010069845065058
47,E190,1815.7624500663464,709.2371589652614,0.4843570841713974,6.668971059730859,2.7260818049492923,0.15877760959335144
48,B738,2120.8934317115377,828.4213785345161,0.5657511853406447,8.207967861212166,1.9258392571121274,0.16270563863633403
49,B738,2079.4657048884296,812.2397005439084,0.5547002832982787,8.041009180732063,2.020331699499577,0.17784242440800044
