,type_avion,consommation_carburant
0,B738,0.6666240997108381
1,B738,0.9589824335764872
3,B738,0.7861078029703622
4,B738,0.8885238463955576
11,A319,0.6445961519310754
12,A319,0.8449027369878002
13,A319,0.8594260931818719
14,A320,0.7740934694687194
15,A321,0.9082429459652306
16,A319,0.7565449199941378
17,A319,0.7676442102068304
18,A319,0.6824548810684762
19,A321,0.5954130706855199
20,A321,2.686208047390569
21,A321,0.8578122142414982
22,A321,0.9415739738171436
23,A321,0.8551028997453335
24,A321,2.400024424356925
25,A321,0.909507841864135
26,A321,0.9853566518531043
27,A321,0.9252248196655096
29,B738,0.8694065360161524
30,B738,0.6819320694944129
31,E190,0.4433352632146549
32,E190,0.43173768982682276
33,E190,0.7242545711547688
34,E190,0.5219041418295122
35,E190,0.3598373946350567
36,A320,2.2454416553085217
37,A320,0.6339047643537354
38,A320,0.7119965417794988
39,A320,0.7054480039673269
40,A320,0.6668515785088903
41,A320,0.5768295708220047
42,A320,0.7250508709017089
44,A319,0.8559079713909834
45,A319,1.0138762879295513
46,A319,0.7953099095721162
47,A319,0.7461243115636995
48,A319,0.9611532826923044
49,A319,0.7544485705452483
50,A319,0.8091069333425109
51,A319,0.7547681881668779
52,A320,0.5507488202673173
53,A320,0.6189209094099012
54,A320,0.9242860513155534
55,A319,0.6829424610460414
56,A320,0.7337715119047254
57,A320,0.6899686847052605
58,A320,0.7459966082757111
59,A320,0.7910646857748298
60,A320,0.5415761225960726
61,A320,0.6869400187593919
62,A320,1.0394245133136493
63,A319,0.8207467743713037
64,A319,0.9079804990182927
65,A319,0.8108952165812606
66,A319,0.804236462488882
67,A319,0.6160487092875045
68,A319,0.7578210991429611
69,A319,0.48886992524174483
70,A319,0.7351893496886982
71,A319,0.5453670178733409
72,A319,0.7995525921629054
76,B738,0.9715711144909004
77,B738,0.8069235975655267
78,B738,1.098183035155513
79,B738,0.7292304825208075
80,B738,1.0151010023659213
81,B738,0.7970277106178455
82,B738,0.7107590202824947
83,B738,0.6826413731024954
84,B738,0.8062367132058569
85,B738,0.9234036606798117
