,type_avion,emission_co2,emission_h2o,emission_sox,emission_nox,emission_co,emission_hc
0,B738,2653.249701330153,1036.359838880944,0.7077579387479623,14.404342395343704,1.7326785402177214,0.17190778333428505
1,A320,1834.9629546741571,716.7368797234727,0.48947884468920116,6.496669633980531,2.067618789096158,0.14063442463714215
2,A320,1911.1207843631864,746.4841425108675,0.5097940485440066,7.081815791356162,3.0624287175288063,0.28823385843730986
3,A320,2080.8094210281074,812.764556324094,0.555058721392064,8.609185666880574,2.3386550225977056,0.197184641955334
4,B738,1909.7286794139366,745.9403860524425,0.5094227026699609,6.820960964842522,2.228158370400266,0.19290741630094974
5,B738,2110.4164513450637,824.3290680071224,0.5629564366877913,8.118394567868089,1.5609260525942765,0.12134902710575785
6,B738,2162.978948550877,844.8599894307972,0.5769775537576175,8.43535422645232,1.5680635510637473,0.12266952346382301
7,B738,2396.5346154996846,936.0868774419223,0.6392788431310689,11.609973265889725,1.9620497131032997,0.1850529122697711
8,B738,3102.4646121734927,1211.8232686482672,0.827586622491499,18.63092594460582,1.5761772078175293,0.17594922710743585
9,A320,2168.682680118215,847.0878680677678,0.5784990318511584,10.030184403661806,3.3635224936271695,0.34397220381469706
10,A320,2545.326235646911,994.2049126216897,0.67896920861969,13.171426289012393,2.1138225447950703,0.18884686687770844
13,A319,2230.898406845365,871.3893427817728,0.5950951609241365,8.472892470724206,3.0245445818168553,0.10374213094147297
14,A319,2625.6325062196584,1025.572557208695,0.7003910146791091,11.578408830240953,2.6302143477424655,0.08718426433106106
15,A320,2000.6650826327589,781.4601624764342,0.5336801109595158,8.019953861904323,2.868461652227749,0.2666193994985432
16,A320,2261.1613468007013,883.2100528945257,0.6031678410011396,10.606792103366693,2.392628761866553,0.21556653425366626
17,A319,2006.6985053826218,783.8168185521193,0.5352895346209599,6.273526094114363,2.7415873425488315,0.07044591637750161
18,A319,1778.3521142417383,694.6246746641276,0.47437782659989197,5.355000408696784,4.137312090637442,0.1773779043453417
19,A319,1950.2026370965025,761.7495216350271,0.5202191855068472,5.982614480331435,2.912351593852896,0.08281898146405119
20,A319,1761.969175361043,688.2254956157775,0.47000765554248203,5.096673792793574,3.922904335688918,0.15948345562510632
21,A319,2024.3114092902467,790.6964221743418,0.539987800509307,6.33595376812896,2.6506938385510566,0.06344361222684963
22,A319,1867.1213561552183,729.2979574693295,0.49805714168637133,5.5934570728847115,3.455823730995906,0.12597665369454247
23,A320,2634.0437793446995,1028.8580020939926,0.7026347331373606,14.455202402793738,2.5775752120801783,0.2596387776820304
24,A320,2094.040585087483,817.9326515267072,0.558588152262142,9.389913572827057,3.873691139256558,0.41092275358023944
25,A320,1806.7112223669378,705.7017477012802,0.48194265696672817,6.20876982892697,2.013196394999684,0.12986723552694593
29,A321,3266.611888259474,1275.9392259635297,0.8713731299263122,22.97241099665111,2.476381418732269,0.28056453194740394
30,A321,1951.075912601604,762.09062321371,0.5204521329264359,6.862132798546019,3.7464600380877005,0.39405699588246196
31,A321,2579.3120706195714,1007.4797862375596,0.6880349759671137,13.570925832107,2.38170763661818,0.24745913278930798
32,A321,2662.085303097784,1039.8110266148851,0.710114847444312,13.725530802218207,2.027669695460273,0.20767981271857036
33,A321,2177.9237196705208,850.6974198776561,0.5809640916237655,8.475595712258665,2.303582197944894,0.22513236893493882
34,A321,2337.1724003928257,912.8999849105039,0.6234438921340024,9.76689494864938,2.170167330904341,0.21375032107974265
35,A321,2324.0074784823273,907.7577639038616,0.6199321314465398,9.5735384052693,1.8203376280349899,0.1693315479512589
36,A321,2592.408415730574,1012.5952211332514,0.6915284437007568,13.048604931573019,2.1598123726206726,0.22217993031667504
37,A321,2920.6379678115686,1140.801746715856,0.7790841197083901,17.01953860407339,1.8793190994661302,0.1998111940282557
38,A321,2172.4186009798736,848.5471194681625,0.5794955937831361,8.524543149390377,2.376429738097038,0.23423971278619135
39,A321,2319.095969111892,905.8393274079483,0.6186219796932331,9.607484724854357,1.843590806922772,0.17340575025388788
40,A319,2167.563565860955,846.6507418256502,0.5782005066126391,7.5609247153439645,2.9838078345217114,0.0940398709710824
41,A319,2436.5959617542608,951.7348469221143,0.6499652613126639,9.885254415284855,2.4928219286904616,0.07097598308536623
42,A319,2304.7523108980035,900.2366917766102,0.6147957895059775,9.255028615833279,3.1131571632975685,0.11355308196683839
43,A319,3051.0375832109016,1191.7358613367464,0.8138683931080211,14.534304808269306,2.3013122063592375,0.07011626066259592
