,type_avion,emission_co2,emission_h2o,emission_sox,emission_nox,emission_co,emission_hc
0,B738,2093.434017068914,817.6957259430822,0.5584263494245437,8.020637094969777,1.5702666175415056,0.12209802416210828
4,A319,4510.62466615232,1761.8508540385376,1.2032152173921715,27.32345215482201,2.9450579130014267,0.15560971648469923
5,A320,1726.4337254091413,674.345342093758,0.4605285263079322,5.647612333863196,1.8818571951958947,0.11334271934817287
7,A321,2347.1017400128517,916.7783868579885,0.6260925568786266,9.816522381072835,1.8376035138946403,0.17176412822289494
8,A321,2671.502759960282,1043.489487059749,0.712626966772512,15.113738086674678,1.8975239565228676,0.19368898124903766
9,A321,3004.017173971517,1173.3696805287284,0.8013256354830335,19.062691868273042,2.2634776818066036,0.24857414541088207
10,A319,2720.2944326979473,1062.5475237276833,0.7256422113262201,12.446145893782145,3.029988661575008,0.1208577504822398
14,A321,2920.104773716063,1140.5934810005554,0.7789418894637933,17.722232885003482,2.2254818446950315,0.24199013147807175
21,A320,4289.154117161629,1675.3444154045094,1.1441376495445466,28.27082410709055,1.3340523595203888,0.21597174472023417
22,A320,2743.239449134472,1071.5098515196566,0.7317628254280584,15.416550608353015,2.435402813462983,0.24544922843109343
23,A320,2047.2825421591226,799.6689510497677,0.5461153812047187,8.386201478229477,2.8422957886116222,0.26354949207379974
24,A320,2072.833834971367,809.6492908906915,0.5529312230473001,8.924007783961123,3.6930236574837503,0.38279047292129964
25,A320,2336.9224102899584,912.8023387286906,0.6233772069366662,11.428230992180003,2.7783423651596837,0.27027016666232073
29,A319,3446.9598819046014,1346.3831866442238,0.9194812006350797,18.072720655144185,1.9444627259249188,0.0579399165661536
31,A319,2359.783590593409,921.7319201111108,0.629475457636857,9.42557705652553,2.948986405118595,0.10236853487185281
33,A319,2651.444926870737,1035.6548936332183,0.7072765127251254,11.709336280683948,2.79348873872173,0.09982533595951612
34,A319,2820.125409025193,1101.541522102566,0.7522722589968766,13.300184940153452,3.119340583448327,0.1299953395981245
35,A320,2242.167058847296,875.7908804008172,0.5981010890542167,11.074860591329774,3.5210852165221795,0.36863057638533087
36,A320,2101.5805494341794,820.8777630371694,0.5605994479278215,9.21484657970428,2.9348576293700437,0.28182746474234577
37,A319,2702.66596351545,1055.6618403061286,0.7209397933797947,11.93530781985043,2.857703328260249,0.10673702464848445
38,A319,2032.569620819369,793.9220811711106,0.5421906895802697,6.373391130214245,2.4614211902308734,0.04949520234681219
39,E190,1895.7449932148982,740.4783555586937,0.5056925355034976,6.906859070324554,2.4558444152711845,0.11938037690034027
40,B737,2418.629544872597,944.7171610648757,0.6451726953613797,11.222521742325997,1.6802895343904465,0.15117601410678752
41,E190,1799.3669849933415,702.8330871838077,0.4799835717352832,6.168810235375144,2.0998635403156927,0.06718729318359891
43,B738,2062.6060069110285,805.6542993015449,0.5502029361083721,7.888900518985786,1.8338542053455091,0.15250593029668427
44,B738,3399.391098397437,1327.8028107427263,0.9067921634340576,21.99379432760044,1.3976202680596035,0.1751203843023488
45,B738,3216.945052665499,1256.5393505171678,0.8581244344995301,19.786361211903618,1.3866469493095421,0.1639080547831409
46,B738,3782.428794100948,1477.4174076672482,1.0089679857239724,26.32348407431024,1.6936649084625435,0.22556775511175098
