,type_avion,consommation_carburant
0,B738,0.6878281360552241
1,B738,0.7162047874565481
2,B738,0.7524894038701956
3,B738,1.0407124690113518
4,B738,0.6941207601105751
5,A320,0.5613769221377287
6,A320,0.6169655959820844
7,A320,0.6506837204382001
8,A320,0.7504110762512493
9,A320,0.5812153462369292
10,A319,0.7981376747141716
11,A319,0.9200923143675223
12,B738,0.8005019189899164
13,B738,0.948983969621958
30,A319,0.7230201004186606
31,A319,0.648157886228363
32,A319,0.6231320173270453
33,A319,0.6117214173952673
34,A319,0.6264099442691731
35,A319,0.603221365574157
36,A319,0.6382326997658386
37,A319,0.6251477892907356
38,A319,0.580233208190161
39,A319,0.8250852977273561
40,A319,0.7239077407461955
41,A319,0.5942857818211
42,A319,0.6846465497860265
43,A319,0.8122994662790809
44,A319,0.8196317531881865
45,A319,0.6438994615940866
46,A319,0.7537265356674697
47,A319,0.6182831740966923
48,A320,0.6649556165311231
49,A320,0.5836575827312592
50,A320,0.7073527480376993
52,A320,2.245816343414195
53,A320,0.5530170407772177
54,A320,0.5959567748357348
55,A320,0.6616128302583253
56,A321,2.732834692471162
57,A321,0.7561283858404021
58,A321,0.8568293935385142
59,A321,0.7650149843213124
60,A321,0.8348236667095651
61,A321,0.8775412297115757
62,A321,0.8649759435850216
63,A321,0.8348831333803225
64,A321,0.7650678688367699
65,A321,0.7485105638631594
66,A321,0.8421038201377286
67,A321,0.8558266211822039
68,A321,0.867975137116186
69,A319,0.6379903999446026
70,A319,0.6159992499272137
71,A319,0.6167096570497251
72,A319,0.7441503697168224
73,A319,0.7039584205824027
74,A319,0.6031078149629912
75,A319,0.6314697166015915
76,A319,0.5196787593757302
77,A319,0.624424402569682
78,A319,0.6222201146805385
79,A319,0.6337942285655235
80,A319,0.7538242573529318
81,A319,0.7308640683191285
82,A319,0.7668329351547303
83,A319,0.6774621020112721
84,A319,0.7230955802266162
87,A321,0.8793077373383675
88,A321,0.7163665349447684
89,A321,0.7724036082970493
90,A321,0.7774899227208488
91,A321,0.8868880447748682
92,A321,0.6775901313256402
93,A321,0.9110734797386909
94,A321,0.7391644665328585
95,A321,0.852615295152387
96,A321,0.792467885487742
97,A321,0.9214153673006517
98,A321,0.680758137233129
99,A321,0.7625117799235582
100,A321,0.6237364934342744
101,A321,0.8676653521466238
130,E190,0.5518134054420064
131,E190,0.5385195673950958
132,E190,0.6192169884758606
133,E190,0.511790058859595
134,E190,0.5248449721630738
135,E190,0.6281886320062762
136,A320,0.6360813242626137
137,A320,0.6717821991080123
138,A320,0.6104607832023028
139,A320,0.6716376469787531
140,A320,0.6584954635808492
141,A320,0.5725132025833513
142,A320,0.6917646737339277
143,A320,0.7011686254378431
144,A320,0.5587478190831864
145,A320,0.7330653139419274
146,A320,0.7062994197413162
147,A320,0.6841793191743646
148,A320,0.5792897644665221
149,A320,0.5205888684030381
150,A320,0.5650548227482548
151,A320,0.5520840466679867
152,A320,0.5464561587339962
153,A320,0.831731008032299
154,A320,0.7200478801627904
155,A320,0.5894362196569681
156,A320,0.7176051534083775
157,A320,0.5839711646334846
158,A320,0.7327051581530217
159,A320,0.574079344152762
160,A320,0.584255238428063
161,A320,0.6590141024503784
162,A320,0.5899373263523582
163,A320,0.6892560704169651
164,A320,0.6979274699056314
165,A320,0.5966768077715425
181,A319,0.8186437878282904
182,A319,0.6121173839013276
183,A319,0.7226477562814619
184,A319,0.9714074945449731
185,A319,0.644956038657099
186,A319,0.8081837915507902
187,A319,0.8677905832324232
188,A319,2.3258754155387424
189,A321,0.8915448114165364
190,A321,0.890702153727472
191,A321,0.6870319674912233
192,A321,0.7566521587980375
193,A320,0.5978026234948928
194,A320,0.7150217134294562
195,A320,0.7805628466665312
196,B752,1.4140677117481149
197,B752,1.3940943278769455
198,B752,1.100625357955188
200,A319,0.8026292547291818
201,A320,0.680588336547191
202,A320,0.710904187699178
203,A320,0.7417936910720565
204,A320,0.7075597971419404
205,A320,0.5879446181691421
206,A320,0.6080529280822007
207,A320,0.723866814000495
208,A320,0.7185742892080712
209,A320,0.6725557210392842
210,A320,0.5835818233723036
211,A320,0.6520632983425731
212,A320,0.5858849611999046
213,A320,0.8592876172076139
214,A320,0.5816542046633851
215,A320,0.5953750894082788
216,A320,0.5799082860388227
217,A320,0.5625990555681674
218,A320,0.6651647114163701
219,A320,0.6714076385107092
220,A320,0.5876827626816746
221,A320,0.5564839287437306
222,A320,0.5649985376832781
223,A320,0.7667564554824485
224,A320,0.5975560040452553
225,A320,0.7703630776771166
226,A320,0.5687391279621501
227,A319,0.7246520603115741
228,A319,0.6369577483177723
229,A319,0.9304638713421063
230,A319,0.610026973768425
231,A319,0.6012082185865496
232,A319,0.57883430100043
233,A319,0.6302048497110423
234,A319,0.5580003635972216
235,A320,0.5607290255325709
236,A320,0.5830342520983375
237,A320,0.7334640742610531
238,A320,0.6990778443839757
239,A319,0.6577866971358818
240,A319,0.6389832135559297
241,A319,0.6230851311154736
242,A319,0.8024915621865291
243,A320,0.6556262417820871
244,A320,0.5847784836355854
245,A320,0.5644160493488254
246,A320,0.5624011707773624
247,A320,0.8232735318277917
248,A320,0.5474915948163773
254,A319,0.8005277893604095
255,A319,0.7646832646290991
256,A319,0.7623052934301076
257,A319,0.7538502511101782
258,A319,0.7462927312364434
259,A319,0.7380452456859631
260,A319,0.763080511752591
261,A320,0.8390114809636636
262,A320,0.6828536343960828
263,A319,0.7250768888160852
264,A319,0.6103481498452863
265,A319,0.7577140141636455
266,A319,0.8862410280214571
267,E190,0.5319984925986908
268,E190,0.47948596127289306
269,E190,0.46161165329385734
270,E190,0.5774101082754912
271,E190,0.4638400307952861
272,E190,0.5476743249621779
273,E190,0.47330592993645243
274,E190,0.5106180520883593
275,E190,0.501365789456893
276,E190,0.59695829834367
277,E190,0.47767181580312285
278,E190,0.4623558207135256
279,E190,0.4233524420415602
289,B738,0.6784308666486343
290,B738,0.7065927580651993
291,B738,0.6828822457355498
292,B738,0.6910451037524873
293,B738,0.7606789037413759
294,B738,0.9532935804115505
295,B738,0.7076116216444048
296,B738,0.8541265226988737
297,B738,0.6846438308205881
298,B738,0.7370455292393602
299,B738,0.6971029004089301
300,B738,0.7789291624998104
301,B738,0.6974525111260236
302,B738,0.8722877902221442
303,B738,0.8241145088761935
304,B738,0.882880502901687
305,B738,0.7405706413609163
306,B738,0.9037405252145599
307,B738,0.6843914176758491
308,B738,0.794559615998177
309,B738,0.6795219933727288
314,B738,0.9257124036718372
315,B738,0.6163387544011538
316,B738,1.0136644265843437
