,type_avion,age_avion,nombre_passagers,consommation_carburant
0,B738,,,0.8425689746999566
1,A320,2011.0,182.0,0.5827129103442872
2,A320,2011.0,182.0,0.606897676838103
3,A320,2011.0,182.0,0.6607841921334096
4,B738,,,0.6064555984166201
5,B738,,,0.6701862341521322
6,B738,2016.0,,0.6868780401876394
7,B738,2016.0,,0.7610462418227008
8,B738,2016.0,,0.9852221696327378
9,A320,2002.0,,0.6886893236323322
10,A320,2002.0,,0.8082966769282026
13,A319,,,0.7084466201477824
14,A319,,,0.833798826998938
15,A320,,,0.6353334654279952
16,A320,,,0.7180569535727852
17,A319,,,0.6372494459773328
18,A319,,,0.5647355078570142
19,A319,,,0.619308554174818
20,A319,,,0.5595329232648599
21,A319,,,0.6428426196539364
22,A319,,,0.5929251686742516
23,A320,,,0.8364699204016195
24,A320,,,0.6649858955501687
25,A320,,,0.5737412582937239
28,A321,1994.0,,1.0373489641979907
29,A321,1994.0,,0.6195858725314716
30,A321,1994.0,,0.8190892571037073
31,A321,1994.0,,0.8453748183860865
32,A321,1994.0,,0.6916239185997208
33,A321,,,0.7421951096833366
34,A321,,,0.738014442198262
35,A321,1995.0,,0.8232481472628053
36,A321,1995.0,,0.9274810948909394
37,A321,1995.0,,0.6898757068846849
38,A321,1995.0,,0.7364547377300391
39,A319,1999.0,,0.6883339364436186
40,A319,1999.0,,0.7737681682293618
41,A319,2000.0,,0.731899749411878
42,A319,2001.0,,0.9688909441762157
46,A321,2002.0,,0.8604704218620686
47,A321,2009.0,,0.8177305386122569
61,B738,2008.0,,0.6658016471435195
62,B738,2008.0,,0.89551932685473
67,A320,2010.0,182.0,0.8093681891013453
68,A320,2010.0,182.0,0.7060471205500204
69,A320,2010.0,182.0,0.6964045784210556
70,A320,2010.0,,0.7219200935253413
71,A320,2011.0,,0.7878464912729273
72,A320,2011.0,,0.705351884006481
73,A320,2011.0,,0.5705216539378327
74,A320,2011.0,,0.6759722316698175
75,A320,2011.0,,0.7783650926865702
76,A320,2011.0,,0.7138803287899083
77,A320,2011.0,,0.6421162109352584
78,A320,2011.0,,0.5494214787359236
79,A320,2011.0,,0.6745348652563757
80,A320,2011.0,,0.6560577389596901
81,A320,2011.0,,0.7477671940177717
82,A320,2011.0,,0.6543588888523058
83,A320,2011.0,,0.8085961414287228
92,A319,,,0.7090254467536083
93,A319,2012.0,,0.5381675057623586
94,A319,2012.0,,0.6110673961445464
95,A319,,,0.6263826822737889
96,A319,,,0.5714192259662929
97,A319,1996.0,138.0,0.7723044231190848
98,A319,1996.0,138.0,0.8236580990200739
99,A319,1996.0,138.0,0.8337789102088785
100,A319,1997.0,138.0,0.7033786925030638
101,A320,2000.0,168.0,0.5804233963448302
102,A320,2000.0,168.0,0.7055017814208223
103,A320,2000.0,168.0,0.7335544090518491
104,A320,2014.0,,0.7018453524309012
105,A320,2014.0,,0.9086766104345586
106,A320,2010.0,168.0,0.9007320244204196
107,B752,1998.0,,1.3500230501182293
108,B752,1998.0,,1.394015296528733
111,A320,2003.0,,0.673747272481154
112,A321,2005.0,2.0,0.9359278679070357
113,A319,,,0.9391878833021986
114,A319,,,0.6925514643278896
115,A320,2014.0,,0.6539691349177884
116,A320,2014.0,,0.7596235089832899
117,A320,2014.0,,0.5793389162864887
119,A320,,,0.6958814019942877
120,A320,,,0.9841799650143027
121,A320,,,0.5398879251190061
122,A320,,,0.5863720022502444
123,A320,,,0.548650813774387
124,A319,2006.0,156.0,0.9007168462043326
125,A319,2006.0,156.0,0.7080390060353259
126,A319,2006.0,156.0,0.6009777493820723
127,A319,2006.0,156.0,0.7066206166275203
128,A319,2006.0,156.0,0.6401750212778966
129,A319,2006.0,156.0,0.8367601991981614
130,A319,,,0.6897337897631627
131,A319,,,0.7779945656137964
132,A319,,,0.7756573401658051
133,A319,,,0.7432819716104069
134,A319,,,0.6743549669477136
135,A319,,,0.6364631123090887
136,A319,,,0.6100340249137125
137,A319,,,0.7142638268607602
138,A320,,,0.8016161589622731
139,A320,,,0.741171608823926
140,A320,,,0.6938162190161459
141,A320,,,0.9257404763312549
142,A320,,,0.5875287708367779
143,A320,,,0.5902372594456378
144,A320,,,0.5496979383267042
145,A320,,,0.7737525360639581
146,A320,,,0.6414902046282935
147,A320,,,0.8181454032017458
148,A319,,,0.8121966247866601
149,A320,,,0.6859139199630963
150,A319,2010.0,100.0,0.6816587540585571
151,A319,2010.0,100.0,0.8960532807027365
152,A319,2007.0,,0.5967380347163083
153,A319,2007.0,,0.6434369643414671
156,E190,,,0.5225514399458896
157,E190,,,0.6178955907946033
158,E190,,,0.47231034694859364
159,E190,,,0.4850228312925253
160,E190,,,0.5724871166377482
161,E190,2011.0,106.0,0.5378005830747242
162,E190,2011.0,,0.6268966372458717
163,A320,2005.0,182.0,0.7531491861389107
164,A320,2005.0,182.0,0.6688712247871944
165,B738,2006.0,189.0,0.7552700424952414
